instance_id,box_id,length,width,height
5163,0,35.0,24.2,13.0
5163,1,35.0,24.2,13.0
5163,2,35.0,23.0,0.7
5164,0,30.0,26.0,1.1
5164,1,35.0,32.0,1.4
5164,2,30.1,20.8,13.3
5165,0,33.4,20.8,11.4
5165,1,33.4,20.8,11.4
5165,2,30.5,28.5,7.8
5165,3,33.4,20.8,11.4
5166,0,35.6,28.8,12.6
5166,1,19.5,19.5,11.0
5167,0,41.5,15.0,2.0
5167,1,34.4,23.6,12.4
5167,2,41.5,15.0,2.0
5167,3,34.4,23.6,12.4
5168,0,35.6,23.8,12.4
5168,1,30.0,23.5,5.0
5168,2,35.6,23.8,12.4
5169,0,39.5,30.0,2.8
5169,1,33.6,20.6,11.4
5169,2,41.0,33.2,4.0
5169,3,33.6,20.6,11.4
5170,0,35.6,23.8,12.4
5170,1,35.6,23.8,12.4
5170,2,30.0,23.5,5.0
5171,0,34.4,23.6,12.4
5171,1,41.5,15.0,2.0
5171,2,41.5,15.0,2.0
5171,3,34.4,23.6,12.4
5172,0,36.5,30.7,2.0
5172,1,30.1,22.2,12.0
5172,2,31.3,29.8,5.8
5172,3,30.2,19.0,11.0
5172,4,34.6,16.7,4.0
5172,5,29.7,21.8,12.0
5173,0,55.1,36.6,13.1
5173,1,29.6,23.2,12.0
5174,0,38.0,26.0,4.2
5174,1,39.0,29.0,1.3
5174,2,36.0,28.0,4.3
5174,3,28.6,25.0,8.0
5174,4,34.2,23.2,12.0
5174,5,41.0,33.0,1.0
5175,0,35.6,23.8,12.4
5175,1,30.0,23.5,5.0
5175,2,35.6,23.8,12.4
5176,0,41.5,15.0,2.0
5176,1,41.5,15.0,2.0
5176,2,33.8,20.8,11.6
5176,3,33.8,20.8,11.6
5177,0,19.5,19.5,11.0
5177,1,34.4,23.6,12.4
5177,2,19.5,19.5,11.0
5177,3,34.4,23.6,12.4
5177,4,19.5,19.5,11.0
5178,0,30.0,23.5,5.0
5178,1,35.6,23.8,12.4
5178,2,35.6,23.8,12.4
5179,0,39.5,30.0,1.5
5179,1,30.0,21.0,0.5
5180,0,31.4,22.4,11.8
5180,1,30.0,22.0,11.5
5180,2,36.0,27.0,2.5
5181,0,41.0,32.0,4.0
5181,1,33.4,20.8,11.6
5181,2,33.8,20.8,11.6
5182,0,35.6,28.8,12.6
5182,1,19.5,19.5,11.0
5183,0,38.0,30.0,1.6
5183,1,33.6,20.6,11.4
5184,0,37.0,29.0,1.7
5184,1,35.0,26.0,2.2
5184,2,34.4,23.2,12.2
5184,3,34.0,29.0,2.6
5184,4,35.0,26.0,2.2
5185,0,34.8,23.8,12.6
5185,1,34.8,23.8,12.6
5185,2,34.8,23.8,12.6
5185,3,34.8,23.8,12.6
5185,4,30.0,23.5,5.0
5186,0,41.5,15.0,2.0
5186,1,41.5,15.0,2.0
5186,2,34.4,23.6,12.4
5186,3,34.4,23.6,12.4
5187,0,34.4,23.2,12.2
5187,1,26.0,13.0,0.5
5187,2,57.2,39.1,8.6
5188,0,18.0,11.2,1.79
5188,1,30.8,22.2,11.4
5188,2,33.4,21.0,11.4
5189,0,27.5,24.0,1.3
5189,1,25.2,18.6,9.4
5189,2,30.0,21.0,0.5
5190,0,33.6,20.6,11.4
5190,1,36.0,33.0,1.8
5190,2,33.2,12.8,11.8
5191,0,34.4,23.6,12.4
5191,1,36.5,28.5,3.8
5191,2,34.4,23.6,12.4
5192,0,33.0,30.0,7.0
5192,1,34.0,22.8,11.8
5192,2,34.0,22.8,11.8
5192,3,34.0,22.8,11.8
5193,0,41.5,15.0,2.0
5193,1,34.4,23.6,12.4
5193,2,34.4,23.6,12.4
5193,3,41.5,15.0,2.0
5194,0,33.5,23.0,12.0
5194,1,32.5,21.0,12.0
5194,2,41.0,33.2,4.0
5194,3,34.4,23.2,12.2
5195,0,33.1,19.8,13.5
5195,1,40.0,30.0,1.5
5195,2,23.0,13.0,4.7
5195,3,33.6,21.4,11.6
5196,0,41.5,15.0,2.0
5196,1,33.4,20.8,11.4
5196,2,33.4,20.8,11.4
5196,3,33.4,20.8,11.4
5197,0,35.6,28.8,12.6
5197,1,19.5,19.5,11.0
5198,0,36.4,27.0,13.0
5198,1,38.0,29.5,2.6
5199,0,30.3,18.3,12.7
5199,1,30.0,23.5,5.0
5200,0,39.0,30.0,1.4
5200,1,34.0,21.0,11.6
5200,2,39.0,29.5,1.2
5201,0,57.1,36.5,5.8
5201,1,34.2,21.8,12.5
5201,2,35.0,24.2,13.0
5202,0,31.2,23.2,12.0
5202,1,20.0,12.0,4.0
5202,2,22.5,13.5,3.5
5202,3,37.0,25.0,1.1
5203,0,33.4,20.8,11.6
5203,1,41.5,15.0,2.0
5203,2,33.4,20.8,11.6
5203,3,41.5,15.0,2.0
5204,0,34.4,23.6,12.4
5204,1,41.5,15.0,2.0
5204,2,34.4,23.6,12.4
5204,3,41.5,15.0,2.0
5205,0,33.5,21.1,11.6
5205,1,38.4,26.8,5.5
5206,0,32.2,23.6,12.0
5206,1,19.5,19.5,11.0
5207,0,38.0,30.0,1.0
5207,1,11.2,6.8,4.21
5208,0,38.0,26.0,5.6
5208,1,38.0,26.0,5.6
5208,2,35.6,23.8,12.4
5209,0,30.0,23.5,5.0
5209,1,34.8,23.8,12.6
5209,2,34.8,23.8,12.6
5209,3,34.8,23.8,12.6
5209,4,34.8,23.8,12.6
5210,0,33.3,20.5,11.1
5210,1,34.0,21.0,11.2
5210,2,24.0,17.1,0.75
5210,3,34.4,23.2,12.2
5211,0,33.3,20.5,11.1
5211,1,31.0,25.0,1.0
5211,2,31.0,25.0,1.0
5212,0,36.3,24.1,12.6
5212,1,26.0,20.0,3.5
5212,2,28.0,27.0,4.2
5213,0,34.4,23.6,12.1
5213,1,37.0,32.5,2.5
5214,0,35.0,25.0,2.0
5214,1,33.6,21.4,11.6
5215,0,34.0,21.0,11.6
5215,1,19.5,19.5,11.0
5215,2,34.0,21.0,11.6
5215,3,19.5,19.5,11.0
5215,4,19.5,19.5,11.0
5216,0,34.4,23.6,12.4
5216,1,41.5,15.0,2.0
5216,2,41.5,15.0,2.0
5216,3,34.4,23.6,12.4
5217,0,26.0,13.0,0.5
5217,1,30.0,20.6,10.4
5218,0,32.8,23.8,13.0
5218,1,30.0,21.0,0.5
5218,2,57.2,39.1,8.6
5218,3,35.5,21.8,13.0
5219,0,34.0,22.8,11.8
5219,1,33.0,30.0,7.0
5219,2,34.0,22.8,11.8
5219,3,34.0,22.8,11.8
5220,0,29.8,21.2,10.4
5220,1,36.0,22.0,1.8
5221,0,34.4,23.6,12.4
5221,1,26.0,13.0,0.5
5221,2,26.0,13.0,0.5
5221,3,26.0,13.0,0.5
5221,4,34.4,23.6,12.4
5222,0,18.0,11.0,3.2
5222,1,37.0,31.5,2.5
5222,2,32.8,20.7,13.0
5223,0,30.2,20.7,11.4
5223,1,41.5,15.0,2.0
5223,2,31.0,21.6,11.4
5223,3,32.6,21.4,12.0
5224,0,19.5,19.5,11.0
5224,1,19.5,19.5,11.0
5224,2,19.5,19.5,11.0
5224,3,33.4,20.8,11.6
5224,4,33.4,20.8,11.6
5225,0,31.0,25.0,1.0
5225,1,31.0,25.0,1.0
5225,2,33.3,20.5,11.1
5226,0,38.5,29.0,1.3
5226,1,35.0,26.0,0.8
5226,2,33.6,20.6,11.4
5227,0,41.5,15.0,2.0
5227,1,34.4,23.6,12.4
5227,2,41.5,15.0,2.0
5227,3,34.4,23.6,12.4
5228,0,25.0,22.0,9.4
5228,1,29.8,19.2,10.8
5229,0,37.0,28.5,3.6
5229,1,34.4,23.6,12.4
5229,2,34.4,23.6,12.4
5230,0,27.0,23.0,5.0
5230,1,33.5,20.8,11.7
5231,0,30.0,23.5,5.0
5231,1,35.6,23.8,12.4
5231,2,35.6,23.8,12.4
5232,0,29.8,21.2,10.4
5232,1,29.8,21.2,10.4
5232,2,29.8,21.2,10.4
5232,3,29.0,19.5,5.8
5233,0,30.2,21.2,11.6
5233,1,30.0,29.0,1.2
5234,0,39.0,28.0,1.4
5234,1,33.0,22.5,11.5
5235,0,34.0,22.8,12.2
5235,1,35.5,27.0,1.3
5235,2,29.0,25.0,5.4
5236,0,44.6,19.4,16.2
5236,1,24.2,11.6,8.4
5236,2,27.5,19.6,8.6
5236,3,32.5,26.6,2.0
5237,0,41.5,15.0,2.0
5237,1,34.4,23.6,12.4
5237,2,34.4,23.6,12.4
5237,3,41.5,15.0,2.0
5238,0,29.0,26.0,10.0
5238,1,34.2,21.8,12.2
5238,2,34.2,21.8,12.2
5238,3,34.2,21.8,12.2
5239,0,33.4,20.8,11.4
5239,1,37.8,13.2,4.4
5239,2,33.4,20.8,11.4
5239,3,33.4,20.8,11.4
5240,0,19.5,19.5,11.0
5240,1,36.0,26.9,13.0
5241,0,34.5,23.3,12.3
5241,1,18.9,17.8,3.0
5242,0,32.4,22.8,12.0
5242,1,38.0,28.0,0.7
5242,2,40.0,30.0,1.0
5243,0,35.6,23.8,12.4
5243,1,35.6,23.8,12.4
5243,2,30.0,23.5,5.0
5244,0,29.0,19.5,5.8
5244,1,30.1,18.7,12.6
5245,0,35.6,23.8,12.4
5245,1,30.0,23.5,5.0
5245,2,35.6,23.8,12.4
5246,0,34.8,23.0,11.8
5246,1,36.0,30.0,1.0
5247,0,32.0,21.0,11.0
5247,1,11.1,7.6,5.4
5247,2,19.5,19.5,11.0
5248,0,31.0,26.0,6.0
5248,1,35.6,23.8,12.4
5248,2,35.6,23.8,12.4
5249,0,24.0,13.0,2.0
5249,1,24.2,11.6,8.4
5249,2,36.1,23.8,12.6
5250,0,34.4,23.6,12.4
5250,1,34.4,23.6,12.4
5250,2,28.0,24.5,10.2
5250,3,28.0,24.5,10.2
5250,4,28.0,24.5,10.2
5251,0,34.6,24.8,12.6
5251,1,19.5,19.5,11.0
5252,0,33.1,12.9,11.8
5252,1,35.0,26.0,2.2
5252,2,34.0,29.0,2.6
5253,0,41.5,15.0,2.0
5253,1,33.8,20.8,11.6
5253,2,33.8,20.8,11.6
5253,3,41.5,15.0,2.0
5254,0,34.0,23.2,11.8
5254,1,60.0,37.0,1.0
5255,0,35.5,33.9,4.0
5255,1,26.1,20.2,12.9
5255,2,35.4,21.5,12.8
5256,0,30.0,23.5,5.0
5256,1,34.8,23.8,12.6
5256,2,34.8,23.8,12.6
5256,3,34.8,23.8,12.6
5256,4,34.8,23.8,12.6
5257,0,39.0,29.0,1.4
5257,1,32.7,20.9,12.0
5257,2,33.6,20.6,11.4
5258,0,34.7,23.4,12.1
5258,1,30.0,22.0,7.0
5258,2,34.7,23.4,12.1
5258,3,34.7,23.4,12.1
5259,0,34.8,20.6,11.6
5259,1,17.0,14.7,0.35
5260,0,55.1,36.6,13.1
5260,1,36.3,23.6,12.4
5260,2,36.3,23.6,12.4
5261,0,17.0,14.5,0.35
5261,1,29.8,19.7,10.5
5262,0,32.2,23.6,12.0
5262,1,19.5,19.5,11.0
5263,0,19.5,19.5,11.0
5263,1,34.6,24.8,12.6
5264,0,41.5,15.0,2.0
5264,1,41.5,15.0,2.0
5264,2,34.4,23.6,12.4
5264,3,34.4,23.6,12.4
5265,0,19.5,19.5,11.0
5265,1,35.6,28.8,12.6
5266,0,30.0,19.2,10.5
5266,1,29.0,19.6,5.0
5266,2,30.4,21.2,10.4
5267,0,41.0,34.0,2.6
5267,1,34.4,23.6,12.4
5267,2,33.8,20.8,11.6
5268,0,35.6,28.8,12.6
5268,1,19.5,19.5,11.0
5269,0,36.4,27.0,13.0
5269,1,49.9,15.3,12.4
5270,0,28.0,24.0,1.2
5270,1,29.8,21.2,10.4
5271,0,31.8,27.0,4.2
5271,1,31.8,27.0,4.2
5271,2,36.2,23.2,12.6
5272,0,11.6,7.3,4.0
5272,1,36.5,28.5,3.8
5272,2,34.2,24.2,12.6
5273,0,34.4,23.6,12.4
5273,1,34.4,23.6,12.4
5273,2,41.5,15.0,2.0
5273,3,41.5,15.0,2.0
5274,0,36.5,27.5,3.3
5274,1,32.7,21.5,12.0
5275,0,34.4,23.6,12.4
5275,1,17.8,10.9,12.4
5276,0,33.0,22.5,11.6
5276,1,30.0,23.5,5.0
5276,2,33.0,22.5,11.6
5277,0,32.4,16.4,13.2
5277,1,37.0,30.0,1.3
5277,2,34.2,24.2,12.6
5278,0,36.3,23.6,12.4
5278,1,30.0,23.5,5.0
5278,2,36.3,23.6,12.4
5279,0,34.4,23.6,12.4
5279,1,19.5,19.5,11.0
5279,2,19.5,19.5,11.0
5279,3,19.5,19.5,11.0
5279,4,34.4,23.6,12.4
5280,0,33.8,20.8,11.6
5280,1,41.5,15.0,2.0
5280,2,41.5,15.0,2.0
5280,3,33.8,20.8,11.6
5281,0,31.8,23.0,12.0
5281,1,31.8,23.0,12.0
5281,2,52.0,46.0,8.5
5281,3,31.8,23.0,12.0
5281,4,31.8,23.0,12.0
5282,0,34.4,23.6,12.4
5282,1,41.5,15.0,2.0
5282,2,41.5,15.0,2.0
5282,3,34.4,23.6,12.4
5283,0,35.6,23.4,12.2
5283,1,32.0,27.0,1.18
5284,0,33.5,20.8,11.7
5284,1,37.0,29.0,7.0
5284,2,36.0,29.0,6.2
5285,0,18.6,15.0,6.4
5285,1,27.6,21.8,10.4
5286,0,31.0,26.0,6.0
5286,1,33.4,20.4,11.8
5286,2,33.4,20.4,11.8
5287,0,29.8,19.0,10.4
5287,1,46.5,40.2,8.9
5288,0,34.6,22.9,11.6
5288,1,34.6,22.9,11.6
5288,2,34.6,22.9,11.6
5288,3,49.0,40.0,5.9
5289,0,34.4,23.6,12.4
5289,1,19.5,19.5,11.0
5289,2,19.5,19.5,11.0
5289,3,34.4,23.6,12.4
5289,4,19.5,19.5,11.0
5290,0,36.0,25.0,12.0
5290,1,19.5,19.5,11.0
5291,0,27.4,20.0,3.4
5291,1,33.6,20.6,11.4
5291,2,33.4,20.2,11.4
5292,0,38.5,35.0,1.6
5292,1,33.6,20.6,11.4
5293,0,36.5,26.0,12.5
5293,1,41.5,15.0,2.0
5294,0,32.0,20.0,11.0
5294,1,32.6,21.5,12.0
5294,2,30.6,22.9,5.0
5294,3,43.9,32.7,5.0
5294,4,20.4,12.6,3.2
5295,0,34.4,23.6,12.4
5295,1,41.5,15.0,2.0
5295,2,34.4,23.6,12.4
5295,3,41.5,15.0,2.0
5296,0,29.1,26.2,4.0
5296,1,27.0,24.0,2.8
5296,2,29.8,18.8,10.4
5296,3,32.8,13.0,11.8
5297,0,41.5,35.0,4.0
5297,1,30.0,19.2,10.5
5298,0,31.0,26.0,6.0
5298,1,34.7,23.4,12.1
5298,2,34.7,23.4,12.1
5298,3,34.7,23.4,12.1
5299,0,34.2,21.8,12.4
5299,1,34.2,21.8,12.4
5299,2,34.2,21.8,12.4
5299,3,37.0,28.5,3.6
5300,0,33.3,32.0,4.0
5300,1,35.6,23.8,12.4
5300,2,36.0,28.5,1.0
5301,0,34.4,23.6,12.4
5301,1,24.0,17.1,0.75
5301,2,34.4,23.6,12.4
5302,0,31.0,26.0,6.0
5302,1,33.6,20.4,11.6
5302,2,33.6,20.4,11.6
5303,0,31.0,22.0,12.0
5303,1,28.4,22.4,10.4
5304,0,35.0,29.0,1.3
5304,1,32.4,16.4,13.2
5304,2,31.0,25.0,1.5
5305,0,32.0,22.4,12.0
5305,1,25.2,17.1,4.0
5306,0,41.0,33.2,4.0
5306,1,33.6,21.4,11.6
5306,2,34.4,23.6,12.4
5307,0,30.1,18.9,10.6
5307,1,17.0,12.8,2.0
5308,0,34.2,24.2,12.6
5308,1,40.0,29.0,2.0
5308,2,39.0,30.0,1.5
5309,0,41.5,15.0,2.0
5309,1,41.5,15.0,2.0
5309,2,34.4,23.6,12.4
5309,3,34.4,23.6,12.4
5310,0,36.3,31.1,2.0
5310,1,30.0,18.8,10.4
5311,0,27.0,22.0,2.5
5311,1,34.8,23.8,12.6
5311,2,39.0,31.0,1.5
5311,3,18.0,11.0,3.2
5312,0,34.0,21.0,11.6
5312,1,11.2,8.3,5.5
5312,2,34.0,21.0,11.6
5313,0,33.8,20.8,11.6
5313,1,41.5,15.0,2.0
5313,2,33.8,20.8,11.6
5313,3,41.5,15.0,2.0
5314,0,33.2,12.8,11.8
5314,1,23.8,16.6,9.2
5314,2,35.0,28.9,2.0
5314,3,20.8,14.6,8.2
5314,4,23.6,18.2,12.0
5315,0,33.0,29.0,9.0
5315,1,31.4,28.6,11.4
5315,2,34.7,23.4,12.1
5316,0,33.4,24.2,13.0
5316,1,38.5,28.0,1.6
5317,0,29.2,21.4,12.0
5317,1,20.0,12.0,4.0
5318,0,27.0,18.2,1.0
5318,1,34.4,23.6,12.4
5319,0,39.0,28.0,1.6
5319,1,33.0,22.5,11.5
5319,2,34.4,23.4,11.9
5319,3,35.0,26.0,2.2
5319,4,20.8,14.6,8.2
5320,0,20.1,14.4,4.0
5320,1,36.2,17.2,14.0
5320,2,57.1,36.5,5.8
5321,0,28.0,26.0,14.0
5321,1,32.2,23.6,12.0
5321,2,34.4,23.6,12.1
5322,0,37.5,34.0,1.7
5322,1,29.8,21.2,10.4
5323,0,28.5,22.0,0.8
5323,1,35.0,30.0,1.0
5324,0,32.0,20.0,11.0
5324,1,32.0,20.0,11.0
5324,2,32.0,20.0,11.0
5324,3,50.0,39.0,4.0
5325,0,53.0,33.0,1.2
5325,1,46.0,30.0,1.4
5325,2,33.6,20.6,11.4
5325,3,39.0,28.0,1.6
5326,0,30.0,23.5,5.0
5326,1,35.6,23.8,12.4
5326,2,35.6,23.8,12.4
5327,0,38.0,26.0,5.6
5327,1,36.0,25.0,12.0
5328,0,33.6,20.6,11.4
5328,1,23.6,15.2,1.02
5328,2,33.6,20.6,11.4
5329,0,34.0,22.8,11.8
5329,1,34.0,22.8,11.8
5329,2,34.0,22.8,11.8
5329,3,55.1,36.6,13.1
5330,0,31.0,26.0,6.0
5330,1,34.8,24.6,12.6
5330,2,34.8,24.6,12.6
5331,0,34.0,28.0,1.4
5331,1,27.6,22.0,10.4
5331,2,32.0,22.4,12.0
5332,0,34.4,23.6,12.4
5332,1,41.5,15.0,2.0
5332,2,41.5,15.0,2.0
5332,3,34.4,23.6,12.4
5333,0,34.0,24.2,12.4
5333,1,41.0,34.0,1.4
5333,2,38.0,29.0,1.0
5334,0,38.5,31.0,1.7
5334,1,33.2,20.9,11.4
5334,2,33.2,20.9,11.4
5335,0,34.8,24.6,12.6
5335,1,34.8,24.6,12.6
5335,2,30.0,23.5,5.0
5335,3,34.8,24.6,12.6
5336,0,38.5,35.5,2.0
5336,1,31.8,23.0,12.0
5336,2,34.0,28.0,1.2
5336,3,37.0,35.5,1.7
5337,0,29.5,25.0,1.3
5337,1,30.0,18.6,10.8
5337,2,33.4,20.2,11.4
5338,0,39.0,29.0,3.1
5338,1,34.0,23.6,12.4
5339,0,30.0,21.4,11.6
5339,1,30.0,21.0,0.5
5339,2,45.1,36.1,9.9
5339,3,29.8,19.0,10.4
5340,0,19.5,19.5,11.0
5340,1,39.6,29.2,2.2
5340,2,39.6,29.2,2.2
5340,3,39.6,29.2,2.2
5340,4,36.5,26.0,12.5
5341,0,33.4,20.8,11.6
5341,1,33.4,20.8,11.6
5341,2,41.5,15.0,2.0
5341,3,41.5,15.0,2.0
5342,0,30.0,26.0,4.9
5342,1,34.4,23.6,12.4
5342,2,30.0,26.0,4.9
5343,0,33.4,20.8,11.6
5343,1,39.6,29.2,2.2
5343,2,39.6,29.2,2.2
5343,3,33.4,20.8,11.6
5344,0,50.0,39.0,4.0
5344,1,32.5,21.0,12.0
5344,2,32.5,21.0,12.0
5344,3,32.5,21.0,12.0
5345,0,34.4,20.8,11.8
5345,1,17.0,14.7,0.35
5346,0,33.0,22.5,11.6
5346,1,30.0,23.5,5.0
5346,2,33.0,22.5,11.6
5347,0,36.0,30.0,4.0
5347,1,33.6,21.4,11.6
5348,0,36.5,28.5,3.8
5348,1,34.4,23.2,12.2
5349,0,33.6,21.4,11.6
5349,1,33.6,21.4,11.6
5349,2,24.1,22.1,8.888
5349,3,24.1,22.1,8.888
5349,4,24.1,22.1,8.888
5350,0,35.0,26.0,2.2
5350,1,35.6,23.8,12.4
5351,0,34.0,21.0,11.6
5351,1,11.2,8.3,5.5
5351,2,34.0,21.0,11.6
5352,0,34.2,24.2,12.6
5352,1,30.0,25.5,1.1
5353,0,34.4,23.6,12.4
5353,1,41.5,15.0,2.0
5353,2,34.4,23.6,12.4
5353,3,41.5,15.0,2.0
5354,0,31.0,20.0,1.5
5354,1,31.0,20.0,1.5
5354,2,30.0,18.4,10.2
5355,0,36.5,26.8,12.0
5355,1,30.0,24.0,2.4
5355,2,30.0,21.4,11.6
5355,3,30.0,21.4,11.6
5356,0,19.5,19.5,11.0
5356,1,34.6,24.8,12.6
5357,0,28.9,22.0,12.0
5357,1,26.0,20.0,3.5
5358,0,38.0,26.0,5.6
5358,1,36.0,25.4,12.8
5359,0,30.0,21.0,0.5
5359,1,34.5,32.5,2.2
5360,0,33.6,21.4,11.6
5360,1,29.0,24.5,13.0
5360,2,33.6,21.4,11.6
5361,0,29.8,27.9,4.0
5361,1,35.0,30.0,1.0
5361,2,39.0,27.0,1.1
5361,3,33.2,12.8,11.8
5362,0,33.6,20.6,11.4
5362,1,28.0,27.5,3.0
5362,2,33.6,20.6,11.4
5362,3,33.6,20.6,11.4
5363,0,41.5,15.0,2.0
5363,1,33.4,20.8,11.6
5363,2,41.5,15.0,2.0
5363,3,33.4,20.8,11.6
5364,0,32.4,22.8,12.0
5364,1,32.4,22.8,12.0
5364,2,52.0,24.0,2.0
5364,3,32.4,22.8,12.0
5365,0,32.9,20.3,13.9
5365,1,23.6,15.2,1.02
5366,0,19.5,19.5,11.0
5366,1,34.6,24.8,12.6
5367,0,36.3,24.1,12.6
5367,1,40.0,30.0,4.3
5367,2,33.0,28.0,2.5
5367,3,38.5,30.5,2.4
5368,0,41.5,15.0,2.0
5368,1,34.4,23.6,12.4
5368,2,41.5,15.0,2.0
5368,3,34.4,23.6,12.4
5369,0,34.6,24.8,12.6
5369,1,19.5,19.5,11.0
5370,0,27.1,24.8,4.0
5370,1,33.8,17.4,12.0
5370,2,33.51,21.1,11.57
5371,0,31.5,26.8,9.3
5371,1,34.0,21.0,11.2
5372,0,34.4,23.6,12.4
5372,1,41.5,15.0,2.0
5372,2,34.4,23.6,12.4
5372,3,41.5,15.0,2.0
5373,0,20.0,12.0,4.0
5373,1,35.4,21.5,12.8
5374,0,37.0,28.5,3.6
5374,1,32.5,21.0,12.0
5374,2,32.5,21.0,12.0
5375,0,29.8,19.0,10.4
5375,1,34.0,29.0,1.0
5375,2,34.0,28.0,2.8
5375,3,33.51,21.1,11.57
5376,0,33.0,22.5,11.6
5376,1,33.0,22.5,11.6
5376,2,30.0,23.5,5.0
5377,0,36.5,26.0,12.5
5377,1,19.5,19.5,11.0
5378,0,34.4,23.6,12.4
5378,1,37.0,34.0,9.0
5378,2,34.4,23.6,12.4
5378,3,37.0,34.0,9.0
5378,4,37.0,34.0,9.0
5379,0,18.5,18.5,11.2
5379,1,36.5,26.0,12.5
5380,0,19.5,19.5,11.0
5380,1,32.2,23.6,12.0
5381,0,28.5,21.0,1.0
5381,1,30.0,19.0,10.5
5382,0,33.4,20.2,11.4
5382,1,58.0,38.4,10.8
5382,2,23.4,20.2,8.4
5383,0,19.5,19.5,11.0
5383,1,34.6,24.8,12.6
5384,0,19.5,19.5,11.0
5384,1,36.0,26.9,13.0
5385,0,36.3,30.8,2.0
5385,1,35.0,23.0,12.0
5386,0,29.8,19.2,10.8
5386,1,27.5,24.0,1.3
5386,2,29.7,19.8,12.0
5386,3,25.0,19.6,12.0
5387,0,32.0,27.0,1.18
5387,1,30.0,18.8,10.4
5387,2,38.0,32.0,1.3
5387,3,30.0,21.0,0.5
5388,0,29.8,19.1,10.2
5388,1,29.0,13.0,2.0
5388,2,29.8,21.2,10.4
5388,3,45.1,36.1,9.9
5389,0,10.9,7.0,5.4
5389,1,34.5,23.3,12.3
5390,0,19.5,19.5,11.0
5390,1,32.2,23.6,12.0
5391,0,36.0,27.0,1.0
5391,1,33.3,20.5,14.5
5392,0,33.3,20.5,11.1
5392,1,33.3,20.5,11.1
5392,2,11.7,7.3,4.7
5392,3,11.7,7.3,4.7
5392,4,34.2,21.8,12.4
5393,0,18.0,16.0,1.0
5393,1,34.0,21.0,11.6
5394,0,33.4,20.8,11.4
5394,1,37.8,13.2,4.4
5394,2,33.4,20.8,11.4
5394,3,33.4,20.8,11.4
5395,0,41.5,15.0,2.0
5395,1,34.4,23.6,12.4
5395,2,34.4,23.6,12.4
5395,3,41.5,15.0,2.0
5396,0,38.0,26.0,5.6
5396,1,36.0,25.4,12.8
5397,0,55.6,38.4,12.6
5397,1,31.6,20.8,11.6
5398,0,33.0,29.0,9.0
5398,1,34.1,24.0,12.0
5399,0,37.0,30.6,2.1
5399,1,27.5,24.0,1.3
5399,2,33.2,21.0,11.4
5400,0,35.7,32.4,4.0
5400,1,36.2,23.2,12.6
5401,0,38.3,24.0,12.6
5401,1,50.4,39.4,7.9
5402,0,35.0,23.0,12.0
5402,1,55.4,38.6,6.1
5402,2,29.0,9.5,8.8
5403,0,31.0,25.0,1.5
5403,1,32.5,30.9,4.0
5403,2,31.8,23.0,12.0
5403,3,29.0,24.0,1.2
5403,4,34.6,30.8,4.0
5403,5,42.5,33.0,1.0
5404,0,29.5,22.8,12.0
5404,1,26.0,13.0,0.5
5405,0,34.5,21.4,12.4
5405,1,37.8,13.2,4.4
5405,2,34.5,21.4,12.4
5406,0,33.6,21.4,11.6
5406,1,41.5,15.0,2.0
5406,2,33.6,21.4,11.6
5406,3,41.5,15.0,2.0
5407,0,19.5,19.5,11.0
5407,1,36.0,26.9,13.0
5408,0,38.2,24.0,13.2
5408,1,38.6,24.4,13.5
5408,2,11.4,7.6,4.3
5409,0,25.2,18.6,9.4
5409,1,36.0,23.6,12.4
5409,2,38.0,27.0,1.0
5409,3,26.6,20.0,10.0
5409,4,26.4,20.4,10.0
5410,0,52.0,24.0,2.0
5410,1,34.2,24.2,12.6
5410,2,26.0,13.0,0.5
5410,3,38.0,29.4,2.5
5411,0,32.2,23.6,12.0
5411,1,19.5,19.5,11.0
5412,0,32.6,21.1,12.0
5412,1,32.6,32.6,5.0
5412,2,22.0,19.0,8.5
5412,3,30.0,25.0,1.5
5413,0,33.8,20.8,11.6
5413,1,41.5,15.0,2.0
5413,2,41.5,15.0,2.0
5413,3,33.8,20.8,11.6
5414,0,28.0,24.0,5.2
5414,1,28.0,24.0,5.2
5414,2,33.5,21.1,11.6
5414,3,33.5,21.1,11.6
5414,4,33.5,21.1,11.6
5415,0,8.2,2.8,4.0
5415,1,19.0,18.5,10.3
5415,2,30.4,19.4,10.6
5416,0,38.0,30.0,0.88
5416,1,27.5,25.0,1.2
5416,2,36.3,23.6,12.4
5417,0,26.0,13.0,0.5
5417,1,34.0,21.2,11.2
5418,0,29.0,19.5,5.8
5418,1,30.1,18.7,12.6
5419,0,33.2,20.8,11.2
5419,1,37.2,27.0,4.0
5419,2,33.2,20.8,11.2
5419,3,33.2,20.8,11.2
5420,0,38.0,29.4,2.5
5420,1,34.4,23.2,12.2
5420,2,36.8,24.8,13.5
5421,0,17.8,10.9,12.4
5421,1,30.5,21.5,11.5
5421,2,32.6,17.9,14.1
5422,0,34.41,23.44,12.07
5422,1,30.0,23.5,5.0
5423,0,34.6,24.8,12.6
5423,1,19.5,19.5,11.0
5424,0,34.6,23.4,13.0
5424,1,28.2,18.6,8.9
5425,0,34.4,23.6,12.4
5425,1,41.5,15.0,2.0
5425,2,34.4,23.6,12.4
5425,3,41.5,15.0,2.0
5426,0,33.6,21.0,12.2
5426,1,30.0,21.0,0.5
5427,0,32.0,25.0,1.6
